"Time","pₕ"
0.28459,-0.21865
0.56917,-0.1838
0.85376,-0.18743
1.1383,-0.15101
1.4229,-0.058596
1.7075,0.042807
1.9921,0.11706
2.2767,0.15686
2.5613,0.17333
2.8459,0.18645
3.1305,0.17337
3.415,0.10462
3.6996,-0.0073886
3.9842,-0.099446
4.2688,-0.14552
4.5534,-0.16724
