"Time","pₕ"
0.28459,-0.2227
0.56917,-0.2092
0.85376,-0.20065
1.1383,-0.17182
1.4229,-0.086085
1.7075,0.024978
1.9921,0.1173
2.2767,0.17138
2.5613,0.19425
2.8459,0.20173
3.1305,0.18577
3.415,0.12269
3.6996,0.0099474
3.9842,-0.097567
4.2688,-0.15955
4.5534,-0.18775
